name,address,phone,email,lat,lng,url,rating_count,star_count,country,state,w,zip,facebook_link,instagram_link,twitter_link,whatsapp_link,tiktok_link,linkedin_link,youtube_link,primary_category_name,category_name,detailed_state,detailed_district
SHARIYA Enterprise,"J77C+CJC, Salap Bridge, Salap, Howrah, West Bengal 711409, India",,,22.613565,88.2715053,,0.0,0.0,India,West Bengal,Kolkata,711409,,,,,,,,Rice mills,Rice mills,West Bengal,Howrah
Digital Signage Commercial Corporation,"1- B, Rammohan Roy Rd, Yogi Para, Garpar, Machuabazar, Kolkata, West Bengal 700009, India",,,22.5816969,88.3743485,,1.0,5.0,India,West Bengal,Kolkata,700009,,,,,,,,Rice mills,Rice mills,West Bengal,Kolkata
Rice Mills,"25, Strand Rd, Malapara, Bara Bazar, Jorabagan, Kolkata, West Bengal 700006, India",,,22.5891333,88.3523418,,0.0,0.0,India,West Bengal,Kolkata,700006,,,,,,,,Rice mills,Rice mills,West Bengal,Kolkata
GOLAM OIL AND RICE CENTER,"7QHV+9V8, Chunakhali, West Bengal 743611, India",,,22.2784046,88.7946979,,0.0,0.0,India,West Bengal,Gosaba,,,,,,,,,Rice mills,Rice mills,West Bengal,South 24 Parganas
HERITAGE CHAKKI MILL,"8M3W+MGX, BAMANGHATA,PO-HADIA,PS-K.L.C, Basanti Hwy, Kolkata, West Bengal 700150, India",,,22.3042296,88.6963612,,0.0,0.0,India,West Bengal,Basanti,700150,,,,,,,,Rice mills,Rice mills,West Bengal,South 24 Parganas
Canning Rice Mill,"8M68+2QC, Canning, West Bengal 743329, India",,,22.310054,88.6668908,,0.0,0.0,India,West Bengal,Basanti,743329,,,,,,,,Rice mills,Rice mills,West Bengal,South 24 Parganas
Mondal Rice Mil,"Joygopalpur-ManipurBazar,Villa+Po-Manipur,Ps-Sandeshkhali,Dist-North 24 Parganas,Pin, 743446, India",,,22.281742,88.909248,,0.0,0.0,India,West Bengal,,743446,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
LASKAR HASKING MILL,"7H39+VJ2, Amtala Bhadri, Dhosa, West Bengal 743337, India",,,22.2546312,88.5690155,,0.0,0.0,India,West Bengal,Canning,743337,,,,,,,,Rice mills,Rice mills,West Bengal,South 24 Parganas
J ENTERPRISE,"Badukula, Kolkata, Uttar Mokamberia, West Bengal 743329, India",,,22.2570085,88.6916315,,0.0,0.0,India,West Bengal,Basanti,743329,,,,,,,,Rice mills,Rice mills,West Bengal,South 24 Parganas
Jai Maa Tara Rice Mill,"W85Q+3VH, Maheshpur, Sugandha, West Bengal 712102, India",,,22.9076788,88.3397196,,0.0,0.0,India,West Bengal,Kolkata,,,,,,,,,Rice mills,Rice mills,West Bengal,Hooghly
Umashankar Rice Mill,"W9CG+8FR, Kodalia, West Bengal 712103, India",,,22.9208557,88.3761511,,0.0,0.0,India,West Bengal,Kolkata,712103,,,,,,,,Rice mills,Rice mills,West Bengal,Hooghly
BRISRI EXIM,"Vill- Sherpur Post- Nayasarai, Chinchura, Tarkeshwar, West Bengal 712513, India",,,22.8786554,88.014294,https://brisri.tradeindia.com/,0.0,0.0,India,West Bengal,Tarakeswar,712513,https://www.facebook.com/tradeindia,,https://www.twitter.com/tradeindia,,,https://www.linkedin.com/company/tradeindia,https://www.youtube.com/c/tradeindia,Rice mills,Rice mills,West Bengal,Hooghly
Benipur Husking Mill,"SH6, Benipur, Chandrahati, Chinsurah, West Bengal 712503, India",,,23.0026914,88.3990051,,0.0,0.0,India,West Bengal,Kolkata,712503,,,,,,,,Rice mills,Rice mills,West Bengal,Hooghly
Rice mill,"4678+GM3, Boinchi Gram, West Bengal 712134, India",,,23.1137667,88.2166773,,2.0,4.5,India,West Bengal,Pandua,712134,,,,,,,,Rice mills,Rice mills,West Bengal,Hooghly
Rice Mill,"RG77+V57, Raypur, West Bengal 743221, India",,,22.8146748,88.5129253,,0.0,0.0,India,West Bengal,Kolkata,743221,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
Shibrai Rice mill Rajesh,"3934+J8F, Khanyan - Kamarpara Rd, Shibrai, West Bengal 712147, India",,,23.054063,88.3558041,,3.0,4.7,India,West Bengal,Pandua,712147,,,,,,,,Rice mills,Rice mills,West Bengal,Hooghly
কটা পাড়া চাল কল,"5CHW+933, Char Sundalpur, West Bengal 712512, India",,,23.178158,88.4453749,,0.0,0.0,India,West Bengal,,712512,,,,,,,,Rice mills,Rice mills,West Bengal,Hooghly
Mandi murie vaja mill,"Bargeya, Madpur, Kharagpur, Balarampur, West Bengal 721149, India",,,22.380971,87.4401406,,0.0,0.0,India,West Bengal,,721149,,,,,,,,Rice mills,Rice mills,West Bengal,Paschim Medinipur
Maa Kali Rice Mill,"C5QP+XRF, Unnamed Road, Chandra, Sarengasol, West Bengal 721102, India",,,22.4399441,87.1870524,,0.0,0.0,India,West Bengal,Medinipur,721102,,,,,,,,Rice mills,Rice mills,West Bengal,Paschim Medinipur
অধিকারী মুড়ি মিল,"Sripur Market, Nandigram, Jalpai Part V, West Bengal 721656, India",,,22.0631906,87.9939098,,0.0,0.0,India,West Bengal,Nandigram,721656,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Medinipur
SRI KRISHNA MURI MILL,"43QH+2X3, chaklalpur, Chaitanyapur, Sutahata, West Bengal 721670, India",,,22.1375089,88.0799371,,0.0,0.0,India,West Bengal,Haldia,721670,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Medinipur
Maa Laxmi Modern Rice Mill,"Habibpur, Ranaghat, West Bengal 741402, India",,,23.1892274,88.5332245,https://maa-laxmi-modern-rice-mill.business.site/,5.0,5.0,India,West Bengal,Ranaghat,741402,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
Riyaj mondal,"Goaldanga doken para, Chapra, West Bengal 741123, India",,,23.5155463,88.5493103,,0.0,0.0,India,West Bengal,,741123,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
Haji Rice Mill,"C9PV+4GP, Taranpur Road, Mayapur, Bamanpukur, West Bengal 741313, India",,,23.4353259,88.3938434,,0.0,0.0,India,West Bengal,,741313,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
Bikram Barman rice mill,"69JG+CCR, Madya Colony, Nrisinghapur, West Bengal 741404, India",,,23.2311015,88.3760116,,1.0,5.0,India,West Bengal,Kalna,741404,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
শ্রীকৃষ্ণ রাইস হাউস এন্ড ক্যাটারার্স এলিজিবিলিটি,"9GF7+X8P, Saktinagar, West Bengal 741102, India",,,23.3749564,88.5133168,,0.0,0.0,India,West Bengal,Krishnanagar,,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
"Rice Mill, ধান কল","2no Ramkrishna colony pin no 743502 po bhangar Borali ghat Kolkata malouncho, road, Ghatackpukur, Brahmasasan, West Bengal 743502, India",,,23.2555971,88.4002529,,0.0,0.0,India,West Bengal,,743502,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
Bikash Mills,"7C4C+593, Govindo Pur, West Bengal 741404, India",,,23.2553874,88.4209221,,0.0,0.0,India,West Bengal,,,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
Jahangirpur rice godown,"9FP5+W8F, Jahangirpur, West Bengal 741101, India",,,23.3873091,88.4582884,,0.0,0.0,India,West Bengal,Krishnanagar,,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
RK INDUSTRIES,"POLYTECHNIC college, Kalna, West Bengal 713409, India",,,23.2252117,88.3551724,,0.0,0.0,India,West Bengal,Kalna,,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Bardhaman
Ranjit Rice Mill,"Foujdar Pata, Charakdangi, Bahadur, West Bengal 735121, India",,,26.4987932,88.6465171,,0.0,0.0,India,West Bengal,Jalpaiguri,735121,,,,,,,,Rice mills,Rice mills,West Bengal,Jalpaiguri
Hardware and sanitary,"V7JH+VG9, Naya bazaar, Kurseong, West Bengal 734203, India",,,26.8821566,88.2788687,,0.0,0.0,India,West Bengal,Kurseong,,,,,,,,,Rice mills,Rice mills,West Bengal,Darjeeling
Kamolesh Roy's Rice & Chira(poha) Mill,"MQX7+45C, NH 717, Lataguri, Jhar Mitiali, West Bengal 735219, India",,,26.6978185,88.7628998,,0.0,0.0,India,West Bengal,,735219,,,,,,,,Rice mills,Rice mills,West Bengal,Jalpaiguri
Jogomaya Sotex Mil,"VMPX+7GH, Patabuka, West Bengal 743249, India",,,22.8856916,88.6988569,,0.0,0.0,India,West Bengal,,743249,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
Rice Mill,"2J7H+Q43, Rasullapur, West Bengal 741222, India",,,23.0143932,88.6277853,,0.0,0.0,India,West Bengal,Chakdaha,741222,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
Gopal Enterprises,"31, Ashutosh Mukherjee Rd, Jadubabur Bazar, Bhowanipore, Kolkata, West Bengal 700020, India",+91 98310 78457,,22.5338922,88.3464769,,0.0,0.0,India,West Bengal,Kolkata,700020,,,,,,,,Rice mills,"Stores,Exporters,Rice mills",West Bengal,Kolkata
BichiraRice Mill,"Ulladabri, West Bengal 735224, India",,,26.5469911,88.7854646,,2.0,4.5,India,West Bengal,Mainaguri,735224,,,,,,,,Rice mills,Rice mills,West Bengal,Jalpaiguri
maa durga industries,"Mal road, Maynaguri, West Bengal 735224, India",,,26.5738294,88.8214984,,0.0,0.0,India,West Bengal,Mainaguri,735224,,,,,,,,Rice mills,Rice mills,West Bengal,Jalpaiguri
Flour mill,"GG58+Q5V, Para, Shankara, Intakora, West Bengal 723155, India",,,23.5094944,86.51543,,0.0,0.0,India,West Bengal,,723155,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
ধান মিল,"CFX5+GJ3, Dubrajpur Rd, Dubrajpur, West Bengal 723126, India",,,23.4487513,86.4590613,,0.0,0.0,India,West Bengal,,723126,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
Paul husking meal,"Bhangra, Sidpur, West Bengal 723148, India",,,23.3513202,86.4539476,,0.0,0.0,India,West Bengal,,723148,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
M/S Rice rice agency,"994P+78G, Bogabari Bazar Baipail, Gurguria, India",,,23.355696,86.3858181,,0.0,0.0,India,West Bengal,,,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
Bamihati Rice Mill,"QMX4+CPF, Bamhati Raghabpur, West Bengal 743271, India",,,22.7985525,88.6568101,,0.0,0.0,India,West Bengal,Habra,743271,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
ঘোষ কলোনী Rice Mill,"4GWQ+HQJ, Kayet Para, West Bengal 741255, India",,,23.1464505,88.5393882,,0.0,0.0,India,West Bengal,Ranaghat,741255,,,,,,,,Rice mills,Rice mills,West Bengal,Nadia
Mondal rice mill,"Bhander kola, chand para, road, Bangaon, West Bengal 743701, India",,,23.0107153,88.7280826,,0.0,0.0,India,West Bengal,Bangaon,743701,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
Mondal Rice Mill,"XP8J+R38, Rajapur, West Bengal 743249, India",,,22.9670614,88.7302044,,0.0,0.0,India,West Bengal,Bangaon,743249,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
ma tara rice mill,"Chandpara Station Road Chandpara, Station to Sinjol Road, Digha, West Bengal 743245, India",,,22.9640784,88.7818754,,0.0,0.0,India,West Bengal,,743245,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
Maa Kali Rice Mill Pvt Ltd,"BC-169, Dover Terrace, Ballygunge, Kolkata, West Bengal 700064, India",,,22.5189661,88.3562333,,0.0,0.0,India,West Bengal,Kolkata,700064,,,,,,,,Rice mills,Rice mills,West Bengal,Kolkata
Biswas mudi,,,,22.5354274,88.3473528,,0.0,0.0,India,West Bengal,Kolkata,,,,,,,,,Rice mills,"Rice mills,Companies,Service establishments",West Bengal,Kolkata
Debiswari Rice Mill,"73B, Sarat Bose Rd, Bakul Bagan, Bhowanipore, Kolkata, West Bengal 700026, India",,,22.5263146,88.352428,,0.0,0.0,India,West Bengal,Kolkata,700026,,,,,,,,Rice mills,Rice mills,West Bengal,Kolkata
Hemraj Industries Pvt. Ltd.,"New Park Street, 46B, Rafi Ahmed Kidwai Rd, near Mother Teresa Sarani, West Bengal 700016, India",+91 33 4064 9316,,22.5510482,88.3556791,,22.0,4.7,India,West Bengal,Kolkata,700016,,,,,,,,Rice mills,"Rice mills,Food products suppliers,Manufacturers",West Bengal,Kolkata
S.P Saha mr Distributer,"H4VX+P98, PWD Rd, Malipukur, Gondalpara, West Bengal 711302, India",,,22.5942803,88.1484552,,0.0,0.0,India,West Bengal,Panchla,711302,,,,,,,,Rice mills,Rice mills,West Bengal,Howrah
KOXA EXIM,"19C, Sir Syed Ahmed Rd, Entally, Kolkata, West Bengal 700014, India",+91 70043 10899,,22.5534061,88.3694352,,0.0,0.0,India,West Bengal,Kolkata,700014,,,,,,,,Rice mills,"Manufacturers,Rice mills",West Bengal,Kolkata
GRAINSINDIA,"BD Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064, India",,,22.594721,88.4077219,,0.0,0.0,India,West Bengal,Kolkata,700064,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
gandheswari chira mill,"FW82+RMF, Village+Post, Dhaban, West Bengal 722137, India",,,23.4670697,86.9016715,,0.0,0.0,India,West Bengal,,722137,,,,,,,,Rice mills,Rice mills,West Bengal,Bankura
Rice Mill,"H4F7+VFQ, Raiganj, Tenahari, West Bengal 733134, India",,,25.5747066,88.1137315,,0.0,0.0,India,West Bengal,Raiganj,,,,,,,,,Rice mills,Rice mills,West Bengal,Uttar Dinajpur
Das rice mill and geeta vaban,"J3M6+JRV, Pakamba, West Bengal 733134, India",,,25.634106,88.0620356,,3.0,5.0,India,West Bengal,Raiganj,733134,,,,,,,,Rice mills,Rice mills,West Bengal,Uttar Dinajpur
Shri Shyam Mini Rice Mill,"J3WX+7R6, Soharai, West Bengal 733134, India",,,25.6456732,88.099513,,0.0,0.0,India,West Bengal,Raiganj,733134,,,,,,,,Rice mills,Rice mills,West Bengal,Uttar Dinajpur
Muri mil,"Shyamnagar, Ghatbaor, Shukpukuria, West Bengal 743235, India",+91 98837 67121,,23.0685675,88.8198316,,0.0,0.0,India,West Bengal,Bangaon,743235,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
CHANDRADAYA OIL MILL(TAPAN KUMAR MONDAL),"Ramchandrapur, Thakurnagar, Ramchandrapur, West Bengal 743287, India",,,22.9332553,88.8204566,,3.0,5.0,India,West Bengal,,743287,,,,,,,,Rice mills,"Manufacturers,Rice mills",West Bengal,North 24 Parganas
BND Husking Mill,"XQCR+2C6, Chand Para - Malaypur - Jhowdanga Rd, Chhekati, West Bengal 743245, India",,,22.970032,88.7910221,,0.0,0.0,India,West Bengal,,743245,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
Kundu Rice Mill,"Bagdah - Baksa Rd, Buchakhali, Krishnachandrapur, West Bengal 743251, India",+91 89276 78174,,23.1536804,88.8315047,,0.0,0.0,India,West Bengal,Bangaon,743251,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
BIswas mil,"5RW3+FVM, Ghat Patila, West Bengal 743297, India",,,23.1962207,88.8046865,,0.0,0.0,India,West Bengal,,,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
N K ENTERPRISE,"59, Bentinck St, opp. Paradise Cinema, 1st Floor, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700069, India",+91 98310 77624,,22.5668677,88.3522953,,17.0,4.1,India,West Bengal,Kolkata,700069,,,,,,,,Electrical equipment suppliers,"Rice mills,Electric motor stores,Electrical equipment suppliers,Electrical wholesalers,Electrical supply stores,Electrical products wholesalers",West Bengal,Kolkata
Bajrang Mills,"QX65+93M, Tungidighi, PS Karandighi, Baijuar, West Bengal 733215, India",+91 94340 16717,,25.7609548,87.9576846,,2.0,5.0,India,West Bengal,,733215,,,,,,,,Rice mills,"Supermarkets,Rice mills",West Bengal,Uttar Dinajpur
Kolkata Agro Products,"4RF4+9V9, West Bengal 713423, India",,,23.1234074,87.807219,,3.0,5.0,India,West Bengal,,,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Bardhaman
Ma Durga Muri Mill,"6MMH+4PX, Debipur, West Bengal 742306, India",,,24.2328514,88.6793498,,0.0,0.0,India,West Bengal,,,,,,,,,,Rice mills,Rice mills,West Bengal,Murshidabad
Maa Sitala Rice Bhandar,"Holdia-Macheda Road Maniktola, more, Tamluk, West Bengal 721636, India",+91 99329 10788,,22.2990271,87.9110672,,2.0,5.0,India,West Bengal,Tamluk,721636,,,,,,,,Supermarkets,"Supermarkets,Rice mills,Rice wholesalers,Rice shops",West Bengal,Purba Medinipur
Pitambara Agrotech Product,"Sankrail Industrial Park, Poly Park, Dhulagori, Howrah, West Bengal 711302, India",+91 96780 10430,pitambaraagrotech@gmail.com,22.5601605,88.1896907,http://pitambaraagrotech.com/,1.0,5.0,India,West Bengal,Kolkata,711302,,,,,,,,Manufacturers,"Manufacturers,Agricultural cooperatives,Cattle farms,Flour mills,Agricultural Product Wholesalers,Food manufacturers,Rice mills,Farm shops",West Bengal,Howrah
Excellent India Rice Tech Private Limited,"6, Jawaharlal Nehru Rd, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700013, India",,info@shreemaahika.com,22.5640923,88.3517682,https://shreemaahika.com/,0.0,0.0,India,West Bengal,Kolkata,700013,https://www.facebook.com/shreemaahikagrains,https://www.instagram.com/shreemaahikagrains/,https://twitter.com/shreemaahika,,,,https://www.youtube.com/@shreemaahikagrains,Rice mills,"Rice wholesalers,Rice mills,Food manufacturing supplies",West Bengal,Kolkata
DAKSHINESWAR RICE MILL,"Goligram-Abhirampur Rd, Galsi, Golgram, West Bengal 713406, India",,,23.3525751,87.6624441,,1.0,5.0,India,West Bengal,,713406,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Bardhaman
Mousumi Bani Meal,"32QR+RFC, Kumarpur, Balughata, Kukrahati - Haldia Rd, West Bengal, India",,,22.0895711,88.0411485,,0.0,0.0,India,West Bengal,Haldia,,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Medinipur
Bhorosha Rice Mill Pvt.Ltd,"Vill. & P.O.:-Paraj, P.S, Galsi, West Bengal 713403, India",+91 342 245 4888,,23.3385435,87.6852323,,0.0,0.0,India,West Bengal,,713403,,,,,,,,Rice mills,"Rice mills,Exporters,Manufacturers",West Bengal,Purba Bardhaman
Laxmi Narayan Rice Mill,"Maraikura, Rupahar Bypass, Raiganj, West Bengal 733123, India",+91 62966 02920,,25.5823639,88.1174979,https://laxminarayanricemill.business.site/?utm_source=gmb&utm_medium=referral,21.0,5.0,India,West Bengal,Raiganj,733123,,,,,,,,Rice mills,Rice mills,West Bengal,Uttar Dinajpur
RICE BANK,"BAHIRSARBAMANGALA PARA, Nazrul Pally St, Bardhaman, West Bengal 713101, India",,,23.2533364,87.8591376,,2.0,5.0,India,West Bengal,Bardhaman,713101,,,,,,,,Rice shops,"Rice mills,Food banks,Grocery delivery services,Indian grocery stores,Food products suppliers,Banks,Rice shops,Rice wholesalers,Bengali restaurants,Rice restaurants",West Bengal,Purba Bardhaman
Basumati Rice,"Vill :- Ahaladipur, P.O, :, Shyamsundar, Nandal, West Bengal 713424, India",+91 89276 11433,,23.129596,87.8487381,,6.0,5.0,India,West Bengal,,713424,,,,,,,,Rice mills,"Indian grocery stores,Food products suppliers,Rice restaurants,Rice wholesalers,Rice shops,Food Processing Companies,Food manufacturers,Rice mills",West Bengal,Purba Bardhaman
Rannaghar,"Raja Rammohan Roy Rd, opposite kamakhya sweet, Ward 38, East Vivekananda Pally, Hakim Para, Siliguri, West Bengal 734001, India",+91 89000 94606,,26.7171032,88.4358978,https://rannaghar-bengali-restaurant.business.site/?utm_source=gmb&utm_medium=referral,55.0,4.3,India,West Bengal,,734001,,,,,,,,Bengali restaurants,"Chinese restaurants,Rice mills,Biryani restaurants,Bengali restaurants",West Bengal,Darjeeling
PATRA RICE MILL PRIVATE LIMITED,"73 BUS STAND CHATTERJEE COMPLEX, joygachi, Habra, West Bengal 743263, India",,,22.8428333,88.6731029,,0.0,0.0,India,West Bengal,Habra,743263,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
DUTTA Mini Rice Mill,"Deshbandhu Rd, Habra, West Bengal 743263, India",,,22.8459857,88.6734514,,0.0,0.0,India,West Bengal,Habra,743263,,,,,,,,Rice mills,Rice mills,West Bengal,North 24 Parganas
Sri Shyam Millers Private Limited,"9C72+R7R, Podlara, Gurguria, West Bengal 723147, India",,,23.3646145,86.4006457,,0.0,0.0,India,West Bengal,,,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
Om Shanti Rice Mill,"Golkunda, West Bengal 723126, India",+91 81012 40049,,23.4014424,86.4417352,,12.0,4.8,India,West Bengal,,723126,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
Khaibar Ansary RICE mill,"5CH5+MWP, Akarbad, West Bengal 723128, India",,,23.1792214,86.409842,,2.0,5.0,India,West Bengal,,723128,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
Dalpur Dheki Rice Industrial Coop Soc,"7PR4+2QR, Bankura - Purulia Rd, Chhatna, Shamukgarya, West Bengal 722137, India",,,23.2901201,86.7068904,,0.0,0.0,India,West Bengal,,722137,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
Dumari MR Shop,"479H+R8H, Dumari, near Dumari Shiv Temple, Balarampur, West Bengal 723153, India",,,23.1195589,86.2783612,,0.0,0.0,India,West Bengal,,723153,,,,,,,,Rice mills,Rice mills,West Bengal,Purulia
Santi Rice Mills (Manufacturing Facility),"Alamganj, PO, Nutanganj, Bardhaman, West Bengal 713102, India",+91 94340 02936,ho@santi.co.in,23.2332687,87.8410307,https://www.santiricegroup.com/,26.0,4.1,India,West Bengal,Bardhaman,713102,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Bardhaman
Nilkantha Rice Mill,"Bongpur More, Alamganj PO:, Nutanganj, Bardhaman, West Bengal 713102, India",+91 94340 03298,,23.2290645,87.8529873,,1.0,5.0,India,West Bengal,Bardhaman,713102,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Bardhaman
Jasoriya Rice Mill,"3 No Sankhari Pukur, Sadarghat Rd, Bardhaman, West Bengal 713103, India",+91 95382 37775,sales@jasoriyaricemill.in,23.2299877,87.8595167,https://jasoriyaricemill.in/,12.0,4.5,India,West Bengal,Bardhaman,713103,https://www.facebook.com/profile.php?id=61550698684209&mibextid=D4KYlr,,,https://wa.me/919538237775,,,,Rice mills,Rice mills,West Bengal,Purba Bardhaman
Shivam agro,"6VJ6+XHH, Perbirhata, Bardhaman, West Bengal 713101, India",,,23.2324419,87.8614871,,0.0,0.0,India,West Bengal,Bardhaman,,,,,,,,,Rice mills,Rice mills,West Bengal,Purba Bardhaman
Land of tha Village,"Chhatrapur, Raiganj, West Bengal 733134, India",,,25.6351112,88.1570134,,0.0,0.0,India,West Bengal,Raiganj,733134,,,,,,,,Rice mills,Rice mills,West Bengal,Uttar Dinajpur
Raiganj Agro Industries Pvt. Ltd,"Chhota Parua, West Bengal 733134, India",,,25.6689212,88.1727566,,8.0,3.9,India,West Bengal,Raiganj,733134,,,,,,,,Rice mills,Rice mills,West Bengal,Uttar Dinajpur
Maa Manasa Modern Rice Mills Pvt. Ltd.,"J4MJ+4QR, Vill:- Charaidangi, P.O:- Barduary, P.S:- Raiganj, Dist:, Raiganj, West Bengal 733143, India",,,25.6328682,88.1319057,,0.0,0.0,India,West Bengal,Raiganj,733143,,,,,,,,Rice mills,Rice mills,West Bengal,Uttar Dinajpur
